user_id,cluster_id,segment,treatment,cluster_treated_share,pre_period_msi,post_period_msi
658,16,casual,1,0.45,1.91,4.81
659,16,dormant,1,0.45,0.0,0.61
660,16,dormant,1,0.45,1.98,1.07
661,16,power,0,0.45,12.79,16.7
662,16,dormant,0,0.45,3.51,3.55
663,16,casual,0,0.45,6.63,5.37
664,16,power,1,0.45,11.74,10.64
665,16,dormant,0,0.45,1.62,2.02
666,16,power,1,0.45,11.68,13.13
667,16,power,0,0.45,10.65,8.98
668,16,power,0,0.45,18.97,20.7
669,16,casual,0,0.45,8.85,7.5
670,16,power,1,0.45,14.26,16.67
671,16,casual,0,0.45,3.49,6.54
672,16,casual,0,0.45,0.12,2.13
673,16,power,0,0.45,17.62,17.53
674,16,power,1,0.45,13.59,16.75
675,16,casual,0,0.45,8.35,8.58
676,16,dormant,0,0.45,2.27,3.98
677,16,casual,0,0.45,4.41,2.2
678,16,dormant,1,0.45,2.01,4.44
679,16,casual,0,0.45,3.58,5.49
680,17,casual,1,0.475,5.78,3.22
681,17,casual,0,0.475,4.28,5.74
682,17,dormant,0,0.475,2.54,1.7
683,17,dormant,1,0.475,2.41,2.04
684,17,casual,0,0.475,5.89,6.5
685,17,casual,0,0.475,4.54,5.23
686,17,dormant,1,0.475,1.61,0.0
687,17,casual,0,0.475,4.16,2.04
688,17,casual,1,0.475,10.86,12.79
689,17,casual,0,0.475,5.0,5.48
690,17,casual,0,0.475,9.86,8.25
691,17,casual,0,0.475,2.7,4.97
692,17,casual,0,0.475,6.39,5.23
693,17,casual,0,0.475,11.97,10.07
694,17,dormant,1,0.475,3.02,1.06
695,17,dormant,0,0.475,0.99,0.0
696,17,casual,1,0.475,9.81,8.48
697,17,casual,0,0.475,5.84,4.21
698,17,casual,0,0.475,4.15,2.38
699,17,power,1,0.475,16.22,19.7
700,17,casual,1,0.475,2.92,3.72
701,17,power,1,0.475,7.45,10.2
702,17,casual,0,0.475,4.57,8.72
703,17,power,1,0.475,18.75,20.41
704,17,casual,1,0.475,9.7,7.96
705,17,power,1,0.475,9.12,10.76
706,17,casual,1,0.475,8.45,5.76
707,17,dormant,0,0.475,0.0,2.46
708,17,power,0,0.475,8.36,9.78
709,17,casual,1,0.475,1.41,6.92
710,17,casual,1,0.475,5.77,3.16
711,17,power,1,0.475,16.39,19.18
712,17,casual,1,0.475,4.01,9.17
713,17,casual,0,0.475,3.89,7.19
714,17,power,1,0.475,12.23,16.45
715,17,casual,0,0.475,5.68,5.9
716,17,dormant,0,0.475,1.69,3.11
717,17,casual,1,0.475,0.0,1.83
718,17,power,0,0.475,9.16,7.42
719,17,casual,0,0.475,8.94,7.86
720,18,casual,1,0.325,6.13,5.64
721,18,casual,0,0.325,7.21,6.25
722,18,casual,0,0.325,3.75,3.98
723,18,casual,0,0.325,10.34,9.32
724,18,casual,0,0.325,1.96,4.94
725,18,casual,0,0.325,8.58,9.56
726,18,casual,1,0.325,4.63,9.28
727,18,casual,1,0.325,4.81,6.17
728,18,dormant,1,0.325,0.0,0.12
729,18,dormant,0,0.325,0.99,3.56
730,18,casual,0,0.325,7.04,5.47
731,18,casual,0,0.325,9.68,6.67
732,18,casual,0,0.325,6.76,9.1
733,18,casual,0,0.325,12.48,9.35
734,18,casual,1,0.325,7.92,8.58
735,18,casual,0,0.325,4.15,2.76
736,18,dormant,0,0.325,1.08,4.03
737,18,dormant,0,0.325,1.7,0.52
738,18,power,0,0.325,7.58,7.52
739,18,casual,0,0.325,3.21,3.43
740,18,casual,0,0.325,7.78,9.32
741,18,power,1,0.325,12.18,15.72
742,18,dormant,1,0.325,0.0,0.0
743,18,casual,0,0.325,6.81,2.88
744,18,casual,1,0.325,4.07,5.21
745,18,casual,0,0.325,4.53,6.35
746,18,casual,0,0.325,9.7,11.39
747,18,casual,0,0.325,7.19,11.06
748,18,dormant,0,0.325,1.48,2.06
749,18,casual,0,0.325,5.01,6.08
750,18,casual,0,0.325,8.7,6.87
751,18,casual,1,0.325,2.03,3.91
752,18,power,0,0.325,6.12,9.89
753,18,casual,0,0.325,5.95,4.75
754,18,casual,0,0.325,1.97,4.83
755,18,dormant,1,0.325,1.91,2.37
756,18,dormant,1,0.325,1.92,0.0
757,18,casual,1,0.325,11.3,12.52
758,18,dormant,1,0.325,1.47,3.59
759,18,dormant,0,0.325,0.53,0.0
760,19,casual,0,0.5,6.0,6.21
761,19,power,1,0.5,13.02,15.36
762,19,casual,0,0.5,6.34,5.3
763,19,power,0,0.5,11.1,13.61
764,19,casual,1,0.5,3.54,10.09
765,19,casual,1,0.5,2.48,6.27
766,19,casual,0,0.5,8.52,9.53
767,19,casual,1,0.5,0.53,0.19
768,19,casual,1,0.5,7.73,9.12
769,19,casual,0,0.5,0.84,0.54
770,19,dormant,1,0.5,2.1,3.92
771,19,power,1,0.5,12.73,18.85
772,19,power,1,0.5,7.14,12.46
773,19,dormant,1,0.5,0.0,2.65
774,19,power,1,0.5,17.51,20.66
775,19,power,0,0.5,15.82,16.03
776,19,power,0,0.5,19.69,21.67
777,19,power,0,0.5,16.73,21.54
778,19,casual,0,0.5,7.49,5.87
779,19,dormant,1,0.5,3.34,3.05
780,19,dormant,1,0.5,2.04,0.71
781,19,power,1,0.5,20.23,22.42
782,19,dormant,0,0.5,3.17,3.27
783,19,casual,0,0.5,3.22,0.25
784,19,power,1,0.5,19.89,21.47
785,19,dormant,0,0.5,5.2,1.3
786,19,power,0,0.5,6.94,10.07
787,19,casual,1,0.5,8.81,9.82
788,19,casual,0,0.5,3.66,4.5
789,19,dormant,0,0.5,3.18,3.8
790,19,power,1,0.5,13.35,21.55
791,19,casual,0,0.5,8.91,8.11
792,19,casual,0,0.5,5.93,4.37
793,19,casual,0,0.5,3.51,4.59
794,19,casual,1,0.5,1.9,6.28
795,19,power,0,0.5,11.62,15.08
796,19,casual,1,0.5,6.55,5.16
797,19,dormant,1,0.5,0.0,1.03
798,19,casual,0,0.5,8.01,7.85
799,19,casual,1,0.5,14.09,15.11
800,20,dormant,0,0.4,0.15,1.03
801,20,dormant,0,0.4,1.77,0.0
802,20,casual,0,0.4,6.19,7.54
803,20,casual,0,0.4,3.24,9.06
804,20,casual,0,0.4,5.74,9.27
805,20,casual,1,0.4,7.14,6.49
806,20,casual,1,0.4,9.11,11.48
807,20,dormant,0,0.4,1.9,2.35
808,20,casual,1,0.4,3.05,4.19
809,20,power,0,0.4,21.32,22.93
810,20,casual,0,0.4,2.34,3.54
811,20,casual,0,0.4,2.29,3.73
812,20,casual,1,0.4,5.89,7.26
813,20,dormant,0,0.4,4.85,3.64
814,20,casual,0,0.4,7.63,6.92
815,20,dormant,0,0.4,0.0,0.82
816,20,casual,1,0.4,6.28,6.7
817,20,casual,0,0.4,7.0,5.28
818,20,dormant,0,0.4,0.34,0.0
819,20,power,0,0.4,13.72,15.95
820,20,power,1,0.4,14.41,17.32
821,20,power,0,0.4,16.56,15.63
822,20,dormant,0,0.4,0.0,0.0
823,20,casual,1,0.4,6.93,8.13
824,20,casual,1,0.4,1.42,0.98
825,20,casual,0,0.4,8.66,4.79
826,20,casual,1,0.4,6.62,2.78
827,20,dormant,1,0.4,2.65,4.17
828,20,dormant,0,0.4,0.86,0.17
829,20,casual,0,0.4,5.66,5.87
830,20,power,0,0.4,14.58,13.57
831,20,casual,1,0.4,6.37,6.73
832,20,casual,1,0.4,4.07,4.9
833,20,casual,1,0.4,7.0,10.27
834,20,casual,0,0.4,7.26,4.15
835,20,dormant,1,0.4,0.98,0.7
836,20,casual,1,0.4,4.27,3.97
837,20,casual,0,0.4,2.39,6.78
838,20,casual,1,0.4,1.08,3.67
839,20,dormant,0,0.4,2.72,1.15
840,21,casual,0,0.625,5.63,5.79
841,21,casual,0,0.625,5.52,5.13
842,21,dormant,0,0.625,4.01,2.15
843,21,casual,1,0.625,10.49,6.63
844,21,casual,1,0.625,7.4,9.54
845,21,dormant,1,0.625,0.0,1.91
846,21,casual,1,0.625,4.81,7.55
847,21,casual,1,0.625,8.46,6.85
848,21,casual,1,0.625,8.45,10.7
849,21,dormant,1,0.625,0.48,1.12
850,21,dormant,1,0.625,3.58,0.2
851,21,casual,1,0.625,4.75,9.99
852,21,dormant,1,0.625,2.88,0.3
853,21,casual,0,0.625,8.44,7.17
854,21,casual,1,0.625,9.97,9.86
855,21,dormant,1,0.625,1.69,3.49
856,21,dormant,0,0.625,1.57,2.26
857,21,casual,0,0.625,4.82,8.2
858,21,dormant,1,0.625,0.93,2.26
859,21,casual,0,0.625,3.67,7.15
860,21,dormant,0,0.625,0.75,0.0
861,21,casual,0,0.625,0.0,0.0
862,21,dormant,0,0.625,4.6,3.35
863,21,dormant,0,0.625,5.7,2.82
864,21,dormant,1,0.625,0.82,4.94
865,21,dormant,1,0.625,0.0,2.93
866,21,dormant,1,0.625,2.27,2.23
867,21,casual,1,0.625,8.1,9.05
868,21,casual,1,0.625,6.23,4.98
869,21,casual,1,0.625,3.24,4.95
870,21,dormant,0,0.625,1.96,0.23
871,21,casual,1,0.625,6.75,5.46
872,21,casual,0,0.625,0.0,2.42
873,21,casual,0,0.625,5.23,3.99
874,21,power,1,0.625,10.72,15.66
875,21,casual,1,0.625,3.02,1.51
876,21,casual,0,0.625,6.41,9.83
877,21,casual,1,0.625,3.69,6.19
878,21,dormant,1,0.625,0.04,2.71
879,21,casual,1,0.625,4.41,4.74
880,22,casual,1,0.525,6.68,6.69
881,22,casual,0,0.525,8.84,9.47
882,22,power,0,0.525,15.28,19.44
883,22,casual,1,0.525,2.54,3.5
884,22,casual,1,0.525,3.12,3.79
885,22,casual,1,0.525,3.23,6.07
886,22,dormant,0,0.525,0.55,2.35
887,22,casual,0,0.525,4.97,4.1
888,22,casual,0,0.525,6.27,6.75
889,22,casual,0,0.525,3.67,5.25
890,22,dormant,1,0.525,6.29,3.61
891,22,power,1,0.525,19.34,22.9
892,22,dormant,1,0.525,2.16,0.0
893,22,casual,1,0.525,3.12,6.41
894,22,dormant,1,0.525,0.0,0.45
895,22,dormant,1,0.525,0.0,3.36
896,22,casual,1,0.525,2.45,7.35
897,22,power,0,0.525,15.28,18.43
898,22,casual,0,0.525,4.78,6.04
899,22,power,1,0.525,15.86,16.58
900,22,dormant,1,0.525,2.23,0.0
901,22,casual,1,0.525,1.23,4.29
902,22,dormant,0,0.525,0.33,0.0
903,22,casual,0,0.525,8.35,7.16
904,22,casual,0,0.525,6.79,5.74
905,22,casual,1,0.525,7.55,6.39
906,22,casual,1,0.525,5.3,4.21
907,22,casual,0,0.525,11.79,11.68
908,22,casual,0,0.525,4.86,6.22
909,22,dormant,1,0.525,0.0,2.18
910,22,casual,0,0.525,3.71,4.31
911,22,casual,0,0.525,2.47,2.67
912,22,power,1,0.525,21.97,23.53
913,22,casual,1,0.525,5.65,4.4
914,22,casual,1,0.525,5.29,6.3
915,22,dormant,1,0.525,1.65,0.54
916,22,dormant,0,0.525,0.0,0.22
917,22,dormant,0,0.525,1.9,0.27
918,22,power,0,0.525,11.02,12.99
919,22,casual,0,0.525,2.62,6.77
920,23,casual,0,0.475,12.0,10.94
921,23,casual,1,0.475,7.22,7.51
922,23,dormant,1,0.475,0.0,0.0
923,23,dormant,1,0.475,4.0,3.44
924,23,casual,1,0.475,0.1,4.13
925,23,dormant,0,0.475,1.26,0.91
926,23,power,1,0.475,10.83,12.13
927,23,casual,1,0.475,5.72,5.42
928,23,dormant,1,0.475,2.78,0.0
929,23,casual,1,0.475,3.55,7.79
930,23,casual,1,0.475,8.39,6.25
931,23,casual,0,0.475,2.83,3.95
932,23,casual,0,0.475,1.79,3.69
933,23,casual,0,0.475,5.08,3.79
934,23,casual,0,0.475,8.19,7.39
935,23,casual,1,0.475,6.05,3.4
936,23,casual,0,0.475,10.49,7.57
937,23,casual,1,0.475,6.68,8.04
938,23,dormant,0,0.475,3.35,0.58
939,23,casual,0,0.475,9.29,8.98
940,23,dormant,0,0.475,1.79,4.19
941,23,casual,1,0.475,3.87,3.5
942,23,dormant,0,0.475,0.0,2.16
943,23,casual,1,0.475,8.38,8.86
944,23,power,0,0.475,7.14,9.16
945,23,casual,1,0.475,3.13,0.39
946,23,dormant,0,0.475,0.0,0.0
947,23,dormant,1,0.475,0.0,0.07
948,23,casual,0,0.475,5.53,5.69
949,23,dormant,0,0.475,2.32,3.47
950,23,power,0,0.475,15.75,19.39
951,23,dormant,1,0.475,2.06,5.35
952,23,casual,0,0.475,5.25,4.61
953,23,casual,1,0.475,3.07,6.3
954,23,casual,0,0.475,9.22,9.73
955,23,casual,1,0.475,7.15,11.95
956,23,dormant,0,0.475,0.0,2.21
957,23,dormant,0,0.475,2.16,3.05
958,23,power,1,0.475,17.78,22.54
959,23,power,0,0.475,15.54,16.58
960,24,casual,1,0.475,7.15,8.9
961,24,dormant,1,0.475,0.0,1.0
962,24,casual,1,0.475,2.01,2.29
963,24,casual,1,0.475,4.95,5.65
964,24,casual,1,0.475,5.34,8.28
965,24,dormant,0,0.475,4.14,1.74
966,24,dormant,0,0.475,2.65,2.3
967,24,casual,0,0.475,6.89,9.81
968,24,power,0,0.475,14.68,12.55
969,24,power,1,0.475,18.05,22.05
970,24,power,0,0.475,5.79,6.53
971,24,power,0,0.475,12.69,16.36
972,24,power,0,0.475,10.73,12.92
973,24,casual,0,0.475,2.76,4.69
974,24,casual,1,0.475,5.62,6.56
975,24,power,1,0.475,11.46,15.43
976,24,casual,0,0.475,9.59,6.52
977,24,dormant,0,0.475,1.86,0.16
978,24,dormant,1,0.475,0.72,0.0
979,24,dormant,0,0.475,0.94,0.0
980,24,dormant,0,0.475,2.04,0.98
981,24,casual,1,0.475,3.81,6.5
982,24,dormant,1,0.475,2.68,0.0
983,24,casual,1,0.475,3.18,4.38
984,24,casual,1,0.475,11.98,12.03
985,24,dormant,0,0.475,2.47,2.43
986,24,dormant,0,0.475,0.14,3.24
987,24,casual,1,0.475,6.0,7.03
988,24,casual,1,0.475,8.98,4.92
989,24,dormant,0,0.475,0.93,0.0
990,24,casual,0,0.475,6.02,4.3
991,24,casual,0,0.475,6.6,0.58
992,24,casual,1,0.475,5.74,8.84
993,24,dormant,0,0.475,0.54,0.0
994,24,dormant,1,0.475,1.62,0.0
995,24,casual,0,0.475,7.23,8.59
996,24,dormant,0,0.475,3.22,1.08
997,24,casual,1,0.475,3.52,2.48
998,24,power,0,0.475,16.33,15.51
999,24,power,1,0.475,8.02,12.98
1000,25,casual,0,0.65,2.89,4.03
1001,25,power,1,0.65,2.11,6.02
1002,25,casual,1,0.65,4.15,9.87
1003,25,dormant,0,0.65,2.8,2.13
1004,25,power,0,0.65,13.29,13.83
1005,25,casual,1,0.65,5.78,4.77
1006,25,casual,1,0.65,2.04,3.34
1007,25,casual,0,0.65,9.57,7.94
1008,25,casual,1,0.65,5.3,8.14
1009,25,casual,0,0.65,5.24,5.68
1010,25,dormant,1,0.65,0.22,1.19
1011,25,power,1,0.65,14.54,16.5
1012,25,casual,1,0.65,6.1,9.53
1013,25,power,0,0.65,6.76,7.3
1014,25,casual,0,0.65,4.88,6.23
1015,25,dormant,1,0.65,1.34,0.65
1016,25,dormant,1,0.65,5.47,0.0
1017,25,dormant,1,0.65,0.11,0.0
1018,25,power,1,0.65,14.98,21.34
1019,25,casual,1,0.65,4.17,5.59
1020,25,dormant,1,0.65,2.98,0.0
1021,25,casual,1,0.65,2.98,7.79
1022,25,dormant,1,0.65,0.18,1.32
1023,25,dormant,1,0.65,3.44,1.39
1024,25,casual,1,0.65,8.64,6.53
1025,25,dormant,1,0.65,2.89,0.0
1026,25,casual,1,0.65,2.48,7.54
1027,25,dormant,0,0.65,3.43,1.85
1028,25,casual,1,0.65,6.94,9.91
1029,25,dormant,1,0.65,4.0,2.49
1030,25,casual,1,0.65,0.57,0.62
1031,25,casual,0,0.65,5.52,2.75
1032,25,casual,0,0.65,0.14,2.13
1033,25,casual,1,0.65,4.52,8.46
1034,25,casual,0,0.65,4.19,7.12
1035,25,casual,1,0.65,2.93,5.26
1036,25,casual,0,0.65,8.08,10.07
1037,25,casual,0,0.65,4.22,4.88
1038,25,casual,0,0.65,7.41,10.42
1039,25,casual,1,0.65,4.65,7.08
1040,26,dormant,1,0.5,1.55,2.96
1041,26,power,1,0.5,25.12,26.16
1042,26,casual,0,0.5,7.34,8.97
1043,26,casual,1,0.5,9.33,8.94
1044,26,casual,1,0.5,8.92,9.24
1045,26,dormant,0,0.5,2.54,3.17
1046,26,casual,0,0.5,5.59,5.07
1047,26,casual,0,0.5,4.15,8.76
1048,26,casual,0,0.5,9.4,9.93
1049,26,dormant,0,0.5,0.0,1.39
1050,26,casual,1,0.5,1.87,5.66
1051,26,casual,0,0.5,4.14,2.37
1052,26,casual,1,0.5,5.81,10.26
1053,26,power,1,0.5,17.42,21.5
1054,26,casual,1,0.5,6.04,8.09
1055,26,dormant,1,0.5,0.96,0.92
1056,26,casual,0,0.5,5.14,9.42
1057,26,casual,1,0.5,2.62,8.08
1058,26,casual,1,0.5,8.45,6.99
1059,26,casual,0,0.5,6.58,3.96
1060,26,dormant,1,0.5,1.37,0.0
1061,26,power,0,0.5,22.68,24.23
1062,26,casual,0,0.5,3.65,5.47
1063,26,casual,1,0.5,0.16,6.28
1064,26,casual,0,0.5,6.09,6.46
1065,26,casual,1,0.5,11.51,13.48
1066,26,dormant,1,0.5,1.98,3.9
1067,26,dormant,0,0.5,2.25,2.63
1068,26,casual,1,0.5,2.47,4.22
1069,26,casual,0,0.5,7.54,4.94
1070,26,dormant,1,0.5,0.67,2.05
1071,26,dormant,0,0.5,2.04,2.02
1072,26,dormant,0,0.5,1.98,4.93
1073,26,power,1,0.5,25.34,28.64
1074,26,casual,0,0.5,6.19,4.29
1075,26,power,0,0.5,14.2,16.69
1076,26,power,1,0.5,5.5,11.17
1077,26,casual,1,0.5,5.59,5.55
1078,26,dormant,0,0.5,6.57,3.53
1079,26,casual,0,0.5,4.39,6.7
1080,27,casual,0,0.5,7.1,5.57
1081,27,dormant,0,0.5,3.13,0.0
1082,27,casual,1,0.5,3.81,4.39
1083,27,dormant,0,0.5,1.87,0.84
1084,27,power,1,0.5,10.59,10.31
1085,27,dormant,1,0.5,2.92,1.46
1086,27,casual,0,0.5,5.58,4.74
1087,27,dormant,1,0.5,5.04,1.81
1088,27,dormant,1,0.5,1.18,0.0
1089,27,casual,1,0.5,6.74,8.62
1090,27,casual,1,0.5,4.39,6.41
1091,27,casual,1,0.5,6.25,8.46
1092,27,casual,0,0.5,6.61,4.66
1093,27,casual,1,0.5,4.13,4.56
1094,27,casual,1,0.5,3.01,5.13
1095,27,casual,0,0.5,8.31,7.19
1096,27,dormant,0,0.5,1.71,1.08
1097,27,power,0,0.5,16.33,16.24
1098,27,casual,1,0.5,4.55,4.07
1099,27,casual,1,0.5,0.0,6.45
1100,27,dormant,0,0.5,1.16,0.0
1101,27,casual,0,0.5,2.24,5.27
1102,27,dormant,1,0.5,2.11,2.11
1103,27,casual,0,0.5,11.61,8.86
1104,27,dormant,1,0.5,0.35,0.78
1105,27,casual,0,0.5,8.59,6.89
1106,27,power,1,0.5,7.83,12.7
1107,27,power,0,0.5,15.37,14.53
1108,27,dormant,1,0.5,0.0,0.11
1109,27,dormant,1,0.5,3.46,2.68
1110,27,power,0,0.5,16.18,17.13
1111,27,casual,0,0.5,3.9,4.64
1112,27,casual,0,0.5,6.09,8.68
1113,27,power,0,0.5,17.13,18.38
1114,27,casual,0,0.5,8.87,8.56
1115,27,dormant,1,0.5,2.95,0.0
1116,27,casual,1,0.5,1.52,0.84
1117,27,dormant,0,0.5,3.49,1.55
1118,27,dormant,0,0.5,1.7,2.4
1119,27,dormant,1,0.5,4.94,3.7
1120,28,casual,0,0.475,7.62,5.27
1121,28,casual,0,0.475,4.97,3.23
1122,28,casual,0,0.475,2.37,4.71
1123,28,power,0,0.475,12.78,13.79
1124,28,power,0,0.475,10.24,8.46
1125,28,dormant,0,0.475,3.87,2.88
1126,28,casual,1,0.475,6.53,7.64
1127,28,casual,1,0.475,7.43,10.54
1128,28,dormant,0,0.475,1.02,3.5
1129,28,dormant,1,0.475,3.33,0.55
1130,28,power,1,0.475,18.95,19.11
1131,28,casual,0,0.475,9.14,8.75
1132,28,casual,1,0.475,4.86,5.56
1133,28,power,1,0.475,10.54,10.12
1134,28,dormant,1,0.475,3.1,2.98
1135,28,dormant,1,0.475,0.69,1.45
1136,28,casual,1,0.475,5.57,8.41
1137,28,power,1,0.475,17.25,22.88
1138,28,casual,0,0.475,4.65,4.16
1139,28,dormant,0,0.475,2.16,0.0
1140,28,dormant,1,0.475,0.04,0.17
1141,28,casual,1,0.475,0.0,3.78
1142,28,casual,0,0.475,8.79,7.47
1143,28,dormant,0,0.475,2.8,2.32
1144,28,casual,0,0.475,5.17,5.07
1145,28,casual,0,0.475,6.59,4.99
1146,28,casual,1,0.475,0.0,5.23
1147,28,casual,1,0.475,9.92,10.63
1148,28,casual,1,0.475,6.99,7.54
1149,28,casual,0,0.475,0.63,1.55
1150,28,casual,1,0.475,0.0,2.96
1151,28,dormant,1,0.475,4.21,0.0
1152,28,casual,0,0.475,8.89,9.45
1153,28,casual,0,0.475,3.9,4.81
1154,28,dormant,1,0.475,0.0,0.0
1155,28,casual,1,0.475,3.05,4.86
1156,28,dormant,0,0.475,2.84,2.06
1157,28,casual,0,0.475,5.18,4.89
1158,28,casual,0,0.475,8.38,8.93
1159,28,casual,0,0.475,4.95,8.24
1160,29,dormant,0,0.575,1.26,4.52
1161,29,casual,0,0.575,8.29,6.09
1162,29,dormant,0,0.575,0.0,0.0
1163,29,power,1,0.575,16.36,18.52
1164,29,dormant,0,0.575,3.5,0.0
1165,29,casual,0,0.575,2.83,5.3
1166,29,casual,1,0.575,7.02,5.77
1167,29,casual,1,0.575,7.09,5.06
1168,29,casual,0,0.575,5.85,7.32
1169,29,casual,1,0.575,1.86,1.87
1170,29,dormant,0,0.575,5.24,6.04
1171,29,dormant,1,0.575,4.04,2.43
1172,29,dormant,1,0.575,1.2,0.0
1173,29,casual,1,0.575,4.98,3.53
1174,29,casual,1,0.575,3.51,6.9
1175,29,dormant,1,0.575,1.15,1.37
1176,29,casual,0,0.575,3.0,3.54
1177,29,casual,1,0.575,7.33,6.1
1178,29,casual,1,0.575,5.27,3.96
1179,29,power,1,0.575,9.91,17.0
1180,29,dormant,0,0.575,0.69,1.98
1181,29,casual,1,0.575,1.85,1.94
1182,29,power,1,0.575,14.9,18.6
1183,29,casual,0,0.575,9.27,8.36
1184,29,casual,0,0.575,8.33,3.69
1185,29,casual,1,0.575,1.04,3.68
1186,29,casual,0,0.575,4.04,6.28
1187,29,casual,1,0.575,4.32,5.16
1188,29,dormant,1,0.575,3.56,2.12
1189,29,dormant,1,0.575,0.39,0.53
1190,29,casual,0,0.575,6.97,5.94
1191,29,dormant,1,0.575,1.72,0.0
1192,29,dormant,1,0.575,0.25,1.26
1193,29,power,0,0.575,15.97,19.13
1194,29,casual,1,0.575,6.19,6.94
1195,29,dormant,1,0.575,0.53,1.5
1196,29,casual,0,0.575,0.36,0.86
1197,29,dormant,0,0.575,2.75,1.9
1198,29,casual,1,0.575,6.4,7.75
1199,29,casual,0,0.575,3.49,2.68
1200,30,power,0,0.6,10.9,10.64
1201,30,casual,1,0.6,7.71,7.33
1202,30,dormant,0,0.6,1.66,3.24
1203,30,casual,1,0.6,3.57,3.19
1204,30,casual,1,0.6,8.39,6.78
1205,30,casual,0,0.6,1.74,2.88
1206,30,dormant,1,0.6,2.15,0.0
1207,30,dormant,0,0.6,1.14,5.42
1208,30,dormant,1,0.6,2.4,3.23
1209,30,dormant,1,0.6,2.7,0.83
1210,30,power,0,0.6,10.71,15.48
1211,30,dormant,0,0.6,0.0,0.0
1212,30,casual,1,0.6,2.98,6.98
1213,30,dormant,1,0.6,0.38,1.62
1214,30,casual,1,0.6,7.62,7.59
1215,30,casual,0,0.6,5.94,6.84
1216,30,dormant,1,0.6,0.23,0.0
1217,30,dormant,1,0.6,2.68,2.78
1218,30,dormant,1,0.6,2.93,2.62
1219,30,dormant,0,0.6,2.0,3.88
1220,30,casual,1,0.6,3.4,4.12
1221,30,dormant,0,0.6,3.1,1.14
1222,30,dormant,1,0.6,1.54,2.06
1223,30,casual,1,0.6,4.7,8.13
1224,30,power,0,0.6,20.91,19.97
1225,30,dormant,0,0.6,0.96,0.07
1226,30,casual,0,0.6,6.59,9.12
1227,30,casual,1,0.6,4.09,4.21
1228,30,casual,1,0.6,9.54,9.29
1229,30,power,1,0.6,14.55,14.97
1230,30,casual,0,0.6,4.24,6.15
1231,30,casual,1,0.6,9.97,13.55
1232,30,casual,1,0.6,7.68,5.61
1233,30,dormant,1,0.6,2.32,1.59
1234,30,dormant,1,0.6,2.33,0.0
1235,30,dormant,0,0.6,4.82,1.75
1236,30,casual,0,0.6,10.09,6.92
1237,30,casual,1,0.6,4.28,5.12
1238,30,dormant,1,0.6,2.82,2.63
1239,30,casual,0,0.6,5.47,8.48
1240,31,casual,1,0.55,0.59,4.08
1241,31,casual,0,0.55,2.53,3.61
1242,31,power,1,0.55,12.99,17.57
1243,31,casual,0,0.55,3.65,4.58
1244,31,power,0,0.55,17.5,18.94
1245,31,casual,1,0.55,7.93,6.86
1246,31,power,0,0.55,13.97,18.63
1247,31,dormant,1,0.55,0.0,0.3
1248,31,casual,1,0.55,7.03,8.38
1249,31,casual,0,0.55,2.59,2.95
1250,31,dormant,1,0.55,2.16,2.69
1251,31,dormant,1,0.55,4.63,1.53
1252,31,casual,0,0.55,5.97,4.58
1253,31,casual,1,0.55,7.65,8.18
1254,31,casual,0,0.55,6.35,8.12
1255,31,casual,0,0.55,4.63,2.12
1256,31,casual,1,0.55,1.02,6.48
1257,31,power,1,0.55,14.41,15.61
1258,31,casual,0,0.55,7.08,7.17
1259,31,casual,1,0.55,4.79,3.39
1260,31,casual,0,0.55,6.03,5.97
1261,31,dormant,1,0.55,0.9,0.53
1262,31,casual,0,0.55,5.87,3.39
1263,31,casual,1,0.55,7.96,10.49
1264,31,dormant,1,0.55,1.36,0.0
1265,31,casual,0,0.55,6.58,6.04
1266,31,casual,1,0.55,4.85,7.58
1267,31,casual,1,0.55,8.9,7.92
1268,31,power,1,0.55,16.47,18.95
1269,31,power,1,0.55,15.8,18.32
1270,31,casual,1,0.55,7.57,9.84
1271,31,casual,0,0.55,6.94,8.41
1272,31,casual,0,0.55,4.43,6.04
1273,31,dormant,0,0.55,1.31,0.0
1274,31,casual,0,0.55,4.19,8.0
1275,31,dormant,0,0.55,0.99,0.72
1276,31,casual,0,0.55,6.41,6.01
1277,31,dormant,1,0.55,0.73,0.1
1278,31,dormant,1,0.55,0.0,4.16
1279,31,casual,1,0.55,4.83,7.45
1280,32,power,1,0.325,11.56,17.94
1281,32,casual,1,0.325,4.96,3.26
1282,32,casual,1,0.325,7.87,8.67
1283,32,casual,0,0.325,5.17,3.89
1284,32,dormant,1,0.325,0.0,0.0
1285,32,casual,1,0.325,7.33,7.14
1286,32,casual,0,0.325,4.57,7.99
1287,32,casual,0,0.325,8.02,3.19
1288,32,casual,0,0.325,5.6,4.9
1289,32,dormant,0,0.325,3.46,3.59
1290,32,power,0,0.325,16.44,15.03
1291,32,power,1,0.325,7.29,11.58
1292,32,casual,0,0.325,8.28,6.65
1293,32,casual,0,0.325,6.51,6.83
1294,32,dormant,0,0.325,1.64,0.49
1295,32,dormant,0,0.325,0.0,0.0
1296,32,casual,0,0.325,6.5,5.54
1297,32,dormant,0,0.325,4.36,2.99
1298,32,casual,0,0.325,4.94,8.49
1299,32,casual,0,0.325,4.73,4.19
1300,32,casual,0,0.325,5.65,3.55
1301,32,casual,0,0.325,0.58,0.0
1302,32,casual,0,0.325,3.76,5.95
